10001,27,saint-vigor,SAINT-VIGOR,saint vigor,Saint-Vigor,S53126,SNTFKR,27930,611,27611,3,37,6,321,271,300,48,6.58,1.26667,49.0833,-1191,54529,+11552,490433,27,144
10002,27,dame-marie-27,DAME-MARIE,dame marie,Dame-Marie,D560,TMMR,27160,195,27195,3,08,6,94,89,100,8,11.37,1,48.8,-1490,54228,+05945,484820,163,179
10003,27,fontaine-la-soret,FONTAINE-LA-SORET,fontaine la soret,Fontaine-la-Soret,F5354263,FNTNLSRT,27550,253,27253,2,04,6,409,363,400,42,9.62,0.716667,49.15,-1801,54609,+04255,490854,57,154
10004,27,vitot,VITOT,vitot,Vitot,V300,FTT,27110,698,27698,3,24,6,493,448,500,105,4.69,0.901111,49.1631,-1595,54626,+05404,490947,125,154
10005,27,corneville-la-fouquetiere,CORNEVILLE-LA-FOUQUETIERE,corneville la fouquetiere,Corneville-la-FouquetiÃ¨re,C65141236,KRNFLLFKTR,27300,173,27173,2,41,6,102,83,100,25,3.99,0.7,49.0667,-1813,54518,+04219,490357,114,163
10006,27,parville,PARVILLE,parville,Parville,P614,PRFL,27180,451,27451,3,16,6,278,320,300,61,4.54,1.1,49.0333,-1380,54482,+10540,490160,80,141
10007,27,boulay-morin,LE BOULAY-MORIN,le boulay morin,Le Boulay-Morin,L14565,LBLMRN,27930,099,27099,3,16,6,682,556,700,122,5.55,1.18333,49.0833,-1286,54539,+11043,490506,84,147
10008,27,villez-sur-le-neubourg,VILLEZ-SUR-LE-NEUBOURG,villez sur le neubourg,Villez-sur-le-Neubourg,V42645162,FLSSRLNBRK,27110,695,27695,3,24,6,277,240,300,57,4.82,0.866667,49.15,-1641,54614,+05134,490908,110,147
10009,27,jumelles,JUMELLES,jumelles,Jumelles,J542,JMLS,27220,360,27360,3,32,6,310,257,300,42,7.29,1.21667,48.9167,-1254,54350,+11230,485455,143,154
10010,27,bernieres-sur-seine,BERNIERES-SUR-SEINE,bernieres sur seine,BerniÃ¨res-sur-Seine,B6562625,BRNRSSRSN,27700,058,27058,1,42,6,328,248,300,49,6.65,1.35,49.2333,-1106,54704,+12027,491359,7,37
10011,27,gros-theil,LE GROS-THEIL,le gros theil,Le Gros-Theil,L26234,LKRS0L,27370,302,27302,2,01,6,934,829,900,85,10.87,0.85,49.2167,-1661,54696,+05031,491335,134,159
10012,27,incarville,INCARVILLE,incarville,Incarville,I52614,INKRFL,27400,351,27351,1,21,6,1336,1377,1300,159,8.35,1.18333,49.2333,-1287,54708,+11043,491414,12,124
10013,27,rouge-perriers,ROUGE-PERRIERS,rouge perriers,Rouge-Perriers,R2162,RJPRRS,27110,498,27498,2,04,6,303,230,300,73,4.12,0.833333,49.15,-1670,54608,+05002,490849,125,149
10014,27,saint-germain-de-pasquier,SAINT-GERMAIN-DE-PASQUIER,saint germain de pasquier,Saint-Germain-de-Pasquier,S532653126,SNTJRMNTPSKR,27370,545,27545,2,01,6,138,139,100,69,1.99,1,49.25,-1485,54717,+05959,491444,64,145
10015,27,vraiville,VRAIVILLE,vraiville,Vraiville,V614,FRFL,27370,700,27700,2,01,6,596,481,600,87,6.82,1.05,49.2167,-1439,54690,+10229,491315,115,164
10016,27,bailleul-la-vallee,BAILLEUL-LA-VALLEE,bailleul la vallee,Bailleul-la-VallÃ©e,B414,BLLLFL,27260,035,27035,2,12,6,118,121,100,25,4.67,0.433333,49.2,-2121,54667,+02540,491200,92,162
10017,27,saint-laurent-des-bois-27,SAINT-LAURENT-DES-BOIS,saint laurent des bois,Saint-Laurent-des-Bois,S534653212,SNTLRNTTSBS,27220,555,27555,3,32,6,238,171,200,71,3.33,1.31667,48.85,-1132,54273,+11904,485043,120,140
10018,27,hecmanville,HECMANVILLE,hecmanville,Hecmanville,H2514,HKMNFL,27800,325,27325,2,09,6,137,104,100,45,2.99,0.666667,49.1667,-1863,54638,+03936,491026,135,161
10019,27,saint-simeon-27,SAINT-SIMEON,saint simeon,Saint-SimÃ©on,S5325,SNTSMN,27560,603,27603,2,12,6,318,278,300,42,7.49,0.516667,49.2833,-2018,54761,+03112,491706,70,164
10020,27,hectomare,HECTOMARE,hectomare,Hectomare,H2356,HKTMR,27110,327,27327,3,24,6,227,187,200,110,2.05,0.95,49.1833,-1543,54655,+05652,491122,144,156
10021,27,heubecourt-haricourt,HEUBECOURT-HARICOURT,heubecourt haricourt,HeubÃ©court-Haricourt,H12636263,HBKRTHRKRT,27630,331,27331,1,14,6,456,402,500,38,11.92,1.56139,49.1364,-861,54596,+13341,490811,77,156
10022,27,neuville-du-bosc,LA NEUVILLE-DU-BOSC,la neuville du bosc,La Neuville-du-Bosc,L514312,LNFLTBSK,27890,432,27432,2,09,6,558,373,500,38,14.45,0.816667,49.1833,-1693,54659,+04846,491135,69,152
10023,27,cormeilles-27,CORMEILLES,cormeilles,Cormeilles,C6542,KRMLS,27260,170,27170,2,12,5,1174,1195,1200,384,3.05,0.383333,49.25,-2176,54720,+02239,491453,59,151
10024,27,bray-27,BRAY,bray,Bray,B600,BR,27170,109,27109,2,04,6,335,246,300,57,5.85,0.85,49.1,-1660,54564,+05033,490626,143,161
10025,27,roussiere,LA ROUSSIERE,la roussiere,La RoussiÃ¨re,L626,LRSR,27270,499,27499,2,03,6,218,197,200,21,10.23,0.583333,48.9583,-1952,54402,+03448,485741,169,204
10026,27,mesnil-fuguet,LE MESNIL-FUGUET,le mesnil fuguet,Le Mesnil-Fuguet,L5254123,LMSNLFKT,27930,401,27401,3,16,6,185,203,200,51,3.58,1.1,49.0667,-1375,54522,+10557,490411,89,144
10027,27,fort-moville,FORT-MOVILLE,fort moville,Fort-Moville,F63514,FRTMFL,27210,258,27258,2,06,6,404,310,400,43,9.32,0.416667,49.3333,-2131,54815,+02508,492000,38,142
10028,27,courbepine,COURBEPINE,courbepine,CourbÃ©pine,C615,KRBPN,27300,179,27179,2,05,6,699,618,700,58,11.91,0.566667,49.1333,-1973,54586,+03340,490737,149,178
10029,27,barneville-sur-seine,BARNEVILLE-SUR-SEINE,barneville sur seine,Barneville-sur-Seine,B65142625,BRNFLSRSN,27310,039,27039,2,30,6,467,412,500,53,8.77,0.85,49.3833,-1656,54867,+05046,492250,1,142
10030,27,barc,BARC,barc,Barc,B620,BRK,27170,037,27037,2,04,6,1063,772,1000,93,11.35,0.816667,49.0667,-1683,54522,+04917,490412,105,158
10031,27,chaignes,CHAIGNES,chaignes,Chaignes,C520,XKNS,27120,136,27136,3,26,6,275,256,300,42,6.41,1.45,49.0167,-996,54463,+12624,490059,97,151
10032,27,drucourt,DRUCOURT,drucourt,Drucourt,D6263,TRKRT,27230,207,27207,2,34,6,608,607,600,50,11.97,0.466667,49.1167,-2079,54573,+02755,490657,169,198
10033,27,serquigny,SERQUIGNY,serquigny,Serquigny,S625,SRKKN,27470,622,27622,2,41,6,2051,2052,2200,179,11.4,0.716667,49.1,-1805,54567,+04244,490635,66,155
10034,27,chanteloup-27,CHANTELOUP,chanteloup,Chanteloup,C5341,XNTLP,27240,145,27145,3,13,6,89,60,100,21,4.2,1.01667,48.8833,-1453,54313,+10142,485255,149,173
10035,27,epegard,EPEGARD,epegard,Ã‰pÃ©gard,E1263,EPKRT,27110,219,27219,3,24,6,503,408,500,114,4.41,0.883333,49.1833,-1620,54645,+05241,491048,131,148
10036,27,gauciel,GAUCIEL,gauciel,Gauciel,G400,KSL,27930,280,27280,3,37,6,811,421,700,105,7.72,1.25,49.0333,-1216,54482,+11431,490201,64,141
10037,27,longchamps,LONGCHAMPS,longchamps,Longchamps,L52512,LNKXMPS,27150,372,27372,1,15,6,610,466,600,39,15.43,1.61667,49.3667,-790,54846,+13731,492140,94,143
10038,27,saint-aubin-d-ecrosville,SAINT-AUBIN-D'ECROSVILLE,saint aubin d ecrosville,Saint-Aubin-d'Ã‰crosville,S5315326214,SNTBNTKRSFL,27110,511,27511,3,24,6,663,562,600,45,14.6,0.983333,49.15,-1489,54603,+05946,490834,98,156
10039,27,hosmes,L'HOSMES,l hosmes,L'Hosmes,L252,LHSMS,27570,341,27341,3,13,6,80,80,100,11,6.74,1.03333,48.7833,-1447,54208,+10202,484713,159,179
10040,27,fresne-cauverville,FRESNE-CAUVERVILLE,fresne cauverville,Fresne-Cauverville,F62521614,FRSNKFRFL,27260,269,27269,2,12,6,206,161,200,33,6.15,0.466667,49.2,-2080,54668,+02752,491204,123,173
10041,27,touffreville-27,TOUFFREVILLE,touffreville,TouffrÃ©ville,T1614,TFRFL,27440,649,27649,1,22,6,329,276,300,30,10.68,1.44111,49.3506,-995,54834,+12628,492102,49,162
10042,27,bec-thomas,LE BEC-THOMAS,le bec thomas,Le Bec-Thomas,L12352,LBK0MS,27370,053,27053,2,01,6,218,221,200,155,1.4,0.983333,49.2333,-1504,54707,+05859,491409,84,154
10043,27,sainte-marie-de-vatimesnil,SAINTE-MARIE-DE-VATIMESNIL,sainte marie de vatimesnil,Sainte-Marie-de-Vatimesnil,S53563135254,SNTMRTFTMSNL,27150,567,27567,1,15,6,252,240,300,34,7.35,1.56667,49.2667,-835,54753,+13505,491639,83,144
10044,27,gravigny,GRAVIGNY,gravigny,Gravigny,G6125,KRFKN,27930,299,27299,3,16,6,4083,3596,4000,409,9.98,1.16667,49.05,-1303,54497,+10949,490252,51,138
10045,27,glisolles,GLISOLLES,glisolles,Glisolles,G4242,KLSLS,27190,287,27287,3,11,6,833,873,900,76,10.92,1.01667,48.9833,-1462,54426,+10114,485901,83,158
